layer,beta,experiment,success_count,total_prompts,final_accuracy
20,0.5,2,16.0,1000.0,0.016
20,0.5,3,11.0,1000.0,0.011
20,0.5,4,10.0,1000.0,0.01
20,0.5,5,18.0,1000.0,0.018
20,0.5,Average,,,0.0144
20,1.0,1,76.0,1000.0,0.076
20,1.0,2,86.0,1000.0,0.086
20,1.0,3,60.0,1000.0,0.06
20,1.0,4,57.0,1000.0,0.057
20,1.0,5,66.0,1000.0,0.066
20,1.0,Average,,,0.06899999999999999
20,2.0,1,245.0,1000.0,0.245
20,2.0,2,248.0,1000.0,0.248
20,2.0,3,208.0,1000.0,0.208
20,2.0,4,266.0,1000.0,0.266
20,2.0,5,272.0,1000.0,0.272
20,2.0,Average,,,0.24779999999999996
20,3.0,1,321.0,1000.0,0.321
20,3.0,2,297.0,1000.0,0.297
20,3.0,3,262.0,1000.0,0.262
20,3.0,4,265.0,1000.0,0.265
20,3.0,5,262.0,1000.0,0.262
20,3.0,Average,,,0.2814
20,4.0,1,174.0,1000.0,0.174
20,4.0,2,137.0,1000.0,0.137
20,4.0,3,170.0,1000.0,0.17
20,4.0,4,113.0,1000.0,0.113
20,4.0,5,134.0,1000.0,0.134
20,4.0,Average,,,0.1456
20,5.0,1,81.0,1000.0,0.081
20,5.0,2,64.0,1000.0,0.064
20,5.0,3,75.0,1000.0,0.075
20,5.0,4,54.0,1000.0,0.054
20,5.0,5,75.0,1000.0,0.075
20,5.0,Average,,,0.0698
21,0.5,1,13.0,1000.0,0.013
21,0.5,2,13.0,1000.0,0.013
21,0.5,3,7.0,1000.0,0.007
21,0.5,4,9.0,1000.0,0.009
21,0.5,5,14.0,1000.0,0.014
21,0.5,Average,,,0.0112
21,1.0,1,54.0,1000.0,0.054
21,1.0,2,57.0,1000.0,0.057
21,1.0,3,35.0,1000.0,0.035
21,1.0,4,51.0,1000.0,0.051
21,1.0,5,67.0,1000.0,0.067
21,1.0,Average,,,0.0528
21,2.0,1,207.0,1000.0,0.207
21,2.0,2,227.0,1000.0,0.227
21,2.0,3,171.0,1000.0,0.171
21,2.0,4,195.0,1000.0,0.195
21,2.0,5,241.0,1000.0,0.241
21,2.0,Average,,,0.2082
21,3.0,1,227.0,1000.0,0.227
21,3.0,2,206.0,1000.0,0.206
21,3.0,3,201.0,1000.0,0.201
21,3.0,4,175.0,1000.0,0.175
21,3.0,5,189.0,1000.0,0.189
21,3.0,Average,,,0.1996
21,4.0,1,123.0,1000.0,0.123
21,4.0,2,97.0,1000.0,0.097
21,4.0,3,106.0,1000.0,0.106
21,4.0,4,58.0,1000.0,0.058
21,4.0,5,98.0,1000.0,0.098
21,4.0,Average,,,0.0964
21,5.0,1,45.0,1000.0,0.045
21,5.0,2,42.0,1000.0,0.042
21,5.0,3,38.0,1000.0,0.038
21,5.0,4,24.0,1000.0,0.024
21,5.0,5,43.0,1000.0,0.043
21,5.0,Average,,,0.038400000000000004
22,0.5,1,9.0,1000.0,0.009
22,0.5,2,10.0,1000.0,0.01
22,0.5,3,6.0,1000.0,0.006
22,0.5,4,8.0,1000.0,0.008
22,0.5,5,12.0,1000.0,0.012
22,0.5,Average,,,0.009
22,1.0,1,29.0,1000.0,0.029
22,1.0,2,35.0,1000.0,0.035
22,1.0,3,20.0,1000.0,0.02
22,1.0,4,27.0,1000.0,0.027
22,1.0,5,36.0,1000.0,0.036
22,1.0,Average,,,0.0294
22,2.0,1,175.0,1000.0,0.175
22,2.0,2,167.0,1000.0,0.167
22,2.0,3,109.0,1000.0,0.109
22,2.0,4,165.0,1000.0,0.165
22,2.0,5,159.0,1000.0,0.159
22,2.0,Average,,,0.155
22,3.0,1,224.0,1000.0,0.224
22,3.0,2,191.0,1000.0,0.191
22,3.0,3,190.0,1000.0,0.19
22,3.0,4,151.0,1000.0,0.151
22,3.0,5,176.0,1000.0,0.176
22,3.0,Average,,,0.18639999999999998
22,4.0,1,111.0,1000.0,0.111
22,4.0,2,64.0,1000.0,0.064
22,4.0,3,89.0,1000.0,0.089
22,4.0,4,55.0,1000.0,0.055
22,4.0,5,65.0,1000.0,0.065
22,4.0,Average,,,0.07680000000000001
22,5.0,1,30.0,1000.0,0.03
22,5.0,2,23.0,1000.0,0.023
22,5.0,3,34.0,1000.0,0.034
22,5.0,4,24.0,1000.0,0.024
22,5.0,5,39.0,1000.0,0.039
22,5.0,Average,,,0.03
23,0.5,1,9.0,1000.0,0.009
23,0.5,2,6.0,1000.0,0.006
23,0.5,3,6.0,1000.0,0.006
23,0.5,4,8.0,1000.0,0.008
23,0.5,5,6.0,1000.0,0.006
23,0.5,Average,,,0.006999999999999999
23,1.0,1,46.0,1000.0,0.046
23,1.0,2,47.0,1000.0,0.047
23,1.0,3,27.0,1000.0,0.027
23,1.0,4,46.0,1000.0,0.046
23,1.0,5,37.0,1000.0,0.037
23,1.0,Average,,,0.0406
23,2.0,1,125.0,1000.0,0.125
23,2.0,2,144.0,1000.0,0.144
23,2.0,3,71.0,1000.0,0.071
23,2.0,4,135.0,1000.0,0.135
23,2.0,5,122.0,1000.0,0.122
23,2.0,Average,,,0.11939999999999999
23,3.0,1,156.0,1000.0,0.156
23,3.0,2,121.0,1000.0,0.121
23,3.0,3,118.0,1000.0,0.118
23,3.0,4,118.0,1000.0,0.118
23,3.0,5,107.0,1000.0,0.107
23,3.0,Average,,,0.124
23,4.0,1,34.0,1000.0,0.034
23,4.0,2,43.0,1000.0,0.043
23,4.0,3,24.0,1000.0,0.024
23,4.0,4,18.0,1000.0,0.018
23,4.0,5,37.0,1000.0,0.037
23,4.0,Average,,,0.0312
23,5.0,1,19.0,1000.0,0.019
23,5.0,2,12.0,1000.0,0.012
23,5.0,3,17.0,1000.0,0.017
23,5.0,4,13.0,1000.0,0.013
23,5.0,5,12.0,1000.0,0.012
23,5.0,Average,,,0.014599999999999998
24,0.5,1,5.0,1000.0,0.005
24,0.5,2,4.0,1000.0,0.004
24,0.5,3,2.0,1000.0,0.002
24,0.5,4,5.0,1000.0,0.005
24,0.5,5,2.0,1000.0,0.002
24,0.5,Average,,,0.0036000000000000003
24,1.0,1,27.0,1000.0,0.027
24,1.0,2,46.0,1000.0,0.046
24,1.0,3,23.0,1000.0,0.023
24,1.0,4,28.0,1000.0,0.028
24,1.0,5,32.0,1000.0,0.032
24,1.0,Average,,,0.0312
24,2.0,1,160.0,1000.0,0.16
24,2.0,2,145.0,1000.0,0.145
24,2.0,3,107.0,1000.0,0.107
24,2.0,4,132.0,1000.0,0.132
24,2.0,5,138.0,1000.0,0.138
24,2.0,Average,,,0.13640000000000002
24,3.0,1,104.0,1000.0,0.104
24,3.0,2,84.0,1000.0,0.084
24,3.0,3,106.0,1000.0,0.106
24,3.0,4,64.0,1000.0,0.064
24,3.0,5,70.0,1000.0,0.07
24,3.0,Average,,,0.0856
24,4.0,1,28.0,1000.0,0.028
24,4.0,2,12.0,1000.0,0.012
24,4.0,3,16.0,1000.0,0.016
24,4.0,4,17.0,1000.0,0.017
24,4.0,5,17.0,1000.0,0.017
24,4.0,Average,,,0.018000000000000002
24,5.0,1,15.0,1000.0,0.015
24,5.0,2,5.0,1000.0,0.005
24,5.0,3,7.0,1000.0,0.007
24,5.0,4,13.0,1000.0,0.013
24,5.0,5,5.0,1000.0,0.005
24,5.0,Average,,,0.009
25,0.5,1,5.0,1000.0,0.005
25,0.5,2,4.0,1000.0,0.004
25,0.5,3,2.0,1000.0,0.002
25,0.5,4,5.0,1000.0,0.005
25,0.5,5,2.0,1000.0,0.002
25,0.5,Average,,,0.0036000000000000003
25,1.0,1,8.0,1000.0,0.008
25,1.0,2,8.0,1000.0,0.008
25,1.0,3,7.0,1000.0,0.007
25,1.0,4,7.0,1000.0,0.007
25,1.0,5,6.0,1000.0,0.006
25,1.0,Average,,,0.0072
25,2.0,1,52.0,1000.0,0.052
25,2.0,2,46.0,1000.0,0.046
25,2.0,3,40.0,1000.0,0.04
25,2.0,4,82.0,1000.0,0.082
25,2.0,5,39.0,1000.0,0.039
25,2.0,Average,,,0.0518
25,3.0,1,156.0,1000.0,0.156
25,3.0,2,150.0,1000.0,0.15
25,3.0,3,134.0,1000.0,0.134
25,3.0,4,105.0,1000.0,0.105
25,3.0,5,88.0,1000.0,0.088
25,3.0,Average,,,0.1266
25,4.0,1,65.0,1000.0,0.065
25,4.0,2,49.0,1000.0,0.049
25,4.0,3,70.0,1000.0,0.07
25,4.0,4,36.0,1000.0,0.036
25,4.0,5,50.0,1000.0,0.05
25,4.0,Average,,,0.054000000000000006
25,5.0,1,33.0,1000.0,0.033
25,5.0,2,24.0,1000.0,0.024
25,5.0,3,24.0,1000.0,0.024
25,5.0,4,13.0,1000.0,0.013
25,5.0,5,15.0,1000.0,0.015
25,5.0,Average,,,0.0218
26,0.5,1,7.0,1000.0,0.007
26,0.5,2,8.0,1000.0,0.008
26,0.5,3,7.0,1000.0,0.007
26,0.5,4,7.0,1000.0,0.007
26,0.5,5,6.0,1000.0,0.006
26,0.5,Average,,,0.006999999999999999
26,1.0,1,2.0,1000.0,0.002
26,1.0,2,4.0,1000.0,0.004
26,1.0,3,5.0,1000.0,0.005
26,1.0,4,2.0,1000.0,0.002
26,1.0,5,4.0,1000.0,0.004
26,1.0,Average,,,0.0034000000000000002
26,2.0,1,28.0,1000.0,0.028
26,2.0,2,31.0,1000.0,0.031
26,2.0,3,16.0,1000.0,0.016
26,2.0,4,40.0,1000.0,0.04
26,2.0,5,15.0,1000.0,0.015
26,2.0,Average,,,0.026000000000000002
26,3.0,1,144.0,1000.0,0.144
26,3.0,2,122.0,1000.0,0.122
26,3.0,3,124.0,1000.0,0.124
26,3.0,4,84.0,1000.0,0.084
26,3.0,5,102.0,1000.0,0.102
26,3.0,Average,,,0.11520000000000001
26,4.0,1,29.0,1000.0,0.029
26,4.0,2,27.0,1000.0,0.027
26,4.0,3,34.0,1000.0,0.034
26,4.0,4,18.0,1000.0,0.018
26,4.0,5,22.0,1000.0,0.022
26,4.0,Average,,,0.026000000000000002
26,5.0,1,18.0,1000.0,0.018
26,5.0,2,12.0,1000.0,0.012
26,5.0,3,11.0,1000.0,0.011
26,5.0,4,16.0,1000.0,0.016
26,5.0,5,12.0,1000.0,0.012
26,5.0,Average,,,0.013799999999999998
27,0.5,1,7.0,1000.0,0.007
27,0.5,2,8.0,1000.0,0.008
27,0.5,3,7.0,1000.0,0.007
27,0.5,4,7.0,1000.0,0.007
27,0.5,5,6.0,1000.0,0.006
27,0.5,Average,,,0.006999999999999999
27,1.0,1,16.0,1000.0,0.016
27,1.0,2,13.0,1000.0,0.013
27,1.0,3,10.0,1000.0,0.01
27,1.0,4,20.0,1000.0,0.02
27,1.0,5,9.0,1000.0,0.009
27,1.0,Average,,,0.013599999999999998
27,2.0,1,177.0,1000.0,0.177
27,2.0,2,161.0,1000.0,0.161
27,2.0,3,152.0,1000.0,0.152
27,2.0,4,152.0,1000.0,0.152
27,2.0,5,99.0,1000.0,0.099
27,2.0,Average,,,0.1482
27,3.0,1,70.0,1000.0,0.07
27,3.0,2,47.0,1000.0,0.047
27,3.0,3,65.0,1000.0,0.065
27,3.0,4,55.0,1000.0,0.055
27,3.0,5,45.0,1000.0,0.045
27,3.0,Average,,,0.05639999999999999
27,4.0,1,25.0,1000.0,0.025
27,4.0,2,15.0,1000.0,0.015
27,4.0,3,20.0,1000.0,0.02
27,4.0,4,14.0,1000.0,0.014
27,4.0,5,16.0,1000.0,0.016
27,4.0,Average,,,0.018
27,5.0,1,20.0,1000.0,0.02
27,5.0,2,8.0,1000.0,0.008
27,5.0,3,9.0,1000.0,0.009
27,5.0,4,10.0,1000.0,0.01
27,5.0,5,9.0,1000.0,0.009
27,5.0,Average,,,0.0112
